0.7371016450468098,0.7275479611327555,0.9687554017707168
0.7801407599215153,0.7939452706708645,0.5334975152557414
0.8175470920792863,0.5315142492439411,0.4077947989234524
0.8086838748225764,0.8196506388202118,0.2852774888402607
0.4537977087269195,0.1355404264076276,0.4295011741594674
0.6568598909737072,0.5752076975126881,0.4100773805920364
0.4316511702487202,0.6953314069742027,0.5577597203439966
0.4896876380160239,0.2143526038142967,0.4560812030695082
0.8047461917687695,0.7969084607208906,0.003893009159437355
0.8407110260673059,0.7728174609491816,0.6522843870883694
0.4228356150088078,0.6649692679094865,0.5036317820706224
0.8235273166812691,0.6633817237847324,0.1444756399384531
0.7386630194319748,0.7129968027270225,0.49475119364612
0.5391264650428567,0.3312044275850164,0.5010511784878924
0.7900429592715954,0.6579330696911712,0.6406527789583339
0.2607279990554646,0.4262154253722586,0.4083395894313553
0.4252593202141349,0.7313081611235667,0.5488792203772949
0.7024259634850145,0.6820072091852882,0.3039034407660463
0.8225886355256091,0.6851336295304455,0.4698390842526291
0.7052514390038283,0.6739152915127847,0.2392092738245891
0.5985236687567411,0.08993181269962292,0.4552605241127268
0.5313339065656745,0.9087781793992169,0.4099051535438696
0.8199763194295073,0.6843324491531976,0.7491552673284796
0.7752012941009576,0.8208323997852944,0.2748073084280142
0.4400851390017209,0.2342778551528535,0.4581843625900583
0.7690475585207586,0.7258409627640751,0.6411001658993177
0.3411246070491093,0.4396196115464727,0.4693742204417617
0.7384268399769416,0.5776392911618302,0.4313956645404025
0.6790167540932019,0.4390131887212657,0.585521323351981
0.4161585899697965,0.9388450366250075,0.5912450515137254
0.4045799958576258,0.771326713861638,0.5572179566102577
0.5303442183928634,0.6415703575482483,0.4014810783401982
0.4848533335521019,0.3887621936165265,0.4148863935409722
0.5200524673903868,0.3555249755090972,0.541135887683848
0.4424023130019433,0.1363950925862559,0.4059568750401695
0.7952811003862545,0.7415319652310268,0.8288474374776248
0.3592282104018606,0.5444653829897622,0.5780929257180412
0.704047430334266,0.4549088976879043,0.439755329937345
0.7118792142821815,0.7482926042146562,0.6194207331415803
0.4423054133833708,0.3324986841886099,0.4718459200887669
0.4950058249902208,0.3300117011731176,0.5674840623215274
0.5605595273548848,0.03244199450573604,0.5765707301179002
0.8795710019377234,0.7855761344465338,0.05824843591818929
0.8114012661360703,0.7936942670358141,0.09304104333291841
0.0005223753569447709,0.4124404821653391,0.5832563697039173
0.4795233852102188,0.6602391774771845,0.4099390054272904
0.08348281360262266,0.499650272539607,0.5449193707329812
0.552291341538775,0.1312842193936973,0.5751290275877804
0.3624114622730527,0.4998178780995846,0.4495133727766288
0.7569280152559574,0.7608063458861908,0.1787101258860946
0.4451831652960423,0.7414381008537807,0.4351350748326311
0.417028951642886,0.9057943702821433,0.4280886393299245
0.3013060645863922,0.5384274790619011,0.4648007016248029
0.6481984064661571,0.4635068658761963,0.4487648153477265
0.1771075337891092,0.5024219725293541,0.5459350292804014
0.505428142457703,0.9420451009366274,0.5321746549875728
0.8504151670092475,0.6821789116040345,0.3980812563503718
0.5261024657955612,0.2025890089105861,0.5307990413955851
0.7072534853154215,0.5371495966567646,0.5071793196347774
0.5566698349640126,0.4070104041026416,0.4332577752492225
0.7684817307308507,0.6682516887853712,0.9248466714610448
0.7844278907439127,0.5070314430252399,0.4232204207031462
0.2915703179069309,0.508238273215872,0.5714353148262062
0.1962489222569553,0.4083869107470426,0.5752606703901697
0.7072990250871125,0.6722795118935773,0.7760130910948045
